IDCode,orig_order,item,group,response,response_time_sec,sex
70688,269,59797,algebra,0,12.104,U
70688,270,59726,algebra,0,34.15,U
70688,271,59727,algebra,0,1.3,U
70688,272,59728,algebra,0,1.322,U
70688,273,59729,algebra,0,1.291,U
70688,274,84770,algebra,1,38.142,U
70688,275,53697,algebra,1,56.404,U
70688,276,89757,algebra,0,9.695,U
70688,277,89707,algebra,1,8.416,U
70688,278,89661,algebra,1,7.648,U
70688,279,89701,algebra,1,4.187,U
70688,280,54035,algebra,1,32.041,U
70688,281,86354,algebra,1,307.105,U
70688,282,86353,algebra,1,151.851,U
70688,283,86533,algebra,1,48.13,U
70688,284,86552,algebra,1,120.005,U
70688,285,58815,algebra,1,37.401,U
70688,286,49268,fill_in_1,0,30.522,U
70688,287,49286,fill_in_1,1,27.488,U
70688,288,49262,fill_in_1,1,37.24,U
70688,289,49263,fill_in_1,1,26.27,U
70688,290,49276,fill_in_1,1,38.607,U
70688,291,49277,fill_in_1,1,35.655,U
70688,292,85735,algebra,1,51.645,U
70688,293,84920,algebra,1,21.085,U
70688,294,84968,algebra,1,14.019,U
70688,295,84725,algebra,1,9.032,U
70688,296,85882,algebra,1,12.831,U
70688,297,85906,algebra,1,21.275,U
70688,298,61095,algebra,1,42.941,U
70688,299,87779,algebra,1,40.262,U
70688,300,85649,algebra,0,72.438,U
70688,301,86123,algebra,1,28.92,U
70688,302,85101,algebra,1,27.415,U
70688,303,85660,algebra,1,34.548,U
70688,304,88603,algebra,1,37.771,U
70688,305,87114,algebra,1,40.25,U
70688,306,54567,algebra,1,15.828,U
70688,307,54445,algebra,0,77.364,U
70688,308,54458,algebra,1,12.924,U
70688,309,54450,algebra,1,10.273,U
70688,310,54451,algebra,1,17.331,U
70688,311,51628,algebra,1,25.928,U
70688,312,60142,fill_in_1,0,192.849,U
70688,313,60103,fill_in_1,1,55.909,U
70688,314,60082,fill_in_1,0,59.443,U
70688,315,60139,fill_in_1,1,324.443,U
70688,316,60063,fill_in_1,0,66.635,U
70688,317,108957,algebra,0,61.761,U
70688,318,108958,choose_1,1,18.406,U
70688,319,108948,algebra,1,75.539,U
70688,320,108921,algebra,0,151.584,U
70688,321,60045,fill_in_1,1,663.783,U
70688,322,108923,choose_1,1,2.595,U
70688,323,108927,algebra,1,81.554,U
70688,324,108951,algebra,1,25.314,U
70688,325,109008,algebra,1,21.587,U
70688,326,87442,algebra,1,137.705,U
70688,327,87460,algebra,1,16.438,U
70688,328,87429,algebra,1,15.393,U
70688,329,87535,algebra,1,15.581,U
70688,330,87567,algebra,1,14.674,U
70688,331,90172,algebra,1,61.508,U
70688,332,90404,algebra,1,12.737,U
70688,333,89923,algebra,1,26.675,U
70688,334,86197,algebra,0,100.458,U
70688,335,86199,algebra,1,9.599,U
70688,336,86226,algebra,1,45.323,U
70688,337,86200,algebra,1,6.797,U
70688,338,86157,algebra,0,100.874,U
70688,339,86154,algebra,1,6.239,U
70688,340,86165,algebra,1,6.954,U
70688,341,86158,algebra,1,3.311,U
70688,342,54110,algebra,1,693.04,U
70691,1,21581,algebra,0,198.504,U
70691,2,2244,algebra,1,78.954,U
70691,3,2267,algebra,1,68.11,U
70691,4,2260,algebra,1,64.501,U
70691,5,1649,algebra,1,105.815,U
70691,6,2264,algebra,1,48.97,U
70691,7,4674,algebra,1,176.661,U
70691,8,1059,choose_1,1,3.969,U
70691,9,2289,fill_in_1,1,33.204,U
70691,10,2239,fill_in_1,1,20.485,U
70691,11,30401,choose_1,1,5.704,U
70691,12,21622,fill_in_1,1,18.86,U
70691,13,2236,choose_1,0,105.221,U
70691,14,2230,choose_1,1,7.922,U
70691,15,2231,fill_in_1,1,58.861,U
70691,16,2232,fill_in_1,1,37.282,U
70691,17,2233,fill_in_1,1,33.267,U
70691,18,2234,fill_in_1,1,27.735,U
70691,19,2235,fill_in_1,1,14.516,U
70691,20,21584,choose_1,1,66.408,U
70691,21,21624,fill_in_1,1,35.454,U
70691,22,21623,fill_in_1,1,8.281,U
70691,23,29396,choose_1,1,22.079,U
70691,24,4669,choose_1,1,40.001,U
70691,25,1022,choose_1,1,11.157,U
70691,26,1100,choose_1,1,6.876,U
70691,27,21583,fill_in_1,1,15.531,U
70691,28,30222,algebra,1,4.891,U
70691,29,4517,algebra,0,35.297,U
70691,30,83047,choose_1,1,21.688,U
70691,31,83079,algebra,1,9.375,U
70691,32,30363,fill_in_1,1,4.312,U
70691,33,83312,choose_1,1,35.983,U
70691,34,83313,choose_1,0,40.31,U
70691,35,83317,choose_1,0,71.857,U
70691,36,83318,choose_1,1,21.28,U
70691,37,83319,choose_1,0,13.937,U
70691,38,83320,choose_1,0,15.077,U
70691,39,41536,choose_1,0,54.467,U
70691,40,41540,choose_1,0,52.904,U
70691,41,41542,choose_1,0,75.685,U
70691,42,83377,choose_1,1,98.622,U
70691,43,83378,choose_1,0,37.155,U
70691,44,120912,choose_1,0,27.264,U
70691,45,120913,choose_1,1,41.046,U
70691,46,120914,algebra,1,18.781,U
70691,47,120915,algebra,1,4.687,U
70691,48,120916,algebra,0,6.172,U
70691,49,120917,choose_1,0,23.749,U
70691,50,120918,choose_1,1,88.575,U
70691,51,118304,choose_1,1,35.47,U
70691,52,118318,choose_n,1,4.719,U
70691,53,118320,choose_n,0,5.891,U
70691,54,118321,choose_1,0,60.922,U
70691,55,118323,choose_n,0,50.467,U
70691,56,118324,choose_n,0,8.265,U
70691,57,118328,choose_1,0,3.953,U
70691,58,118330,choose_n,0,11.813,U
70691,59,118331,choose_n,0,7.454,U
70691,60,118333,choose_1,0,3.266,U
70691,61,118336,choose_n,0,30.063,U
70691,62,118337,choose_n,0,4.828,U
70691,63,118338,choose_1,0,3.516,U
70691,64,83312,choose_1,1,52.902,U
70691,65,83313,choose_1,0,58.682,U
70691,66,83317,choose_1,1,48.532,U
70691,67,83318,choose_1,0,7.786,U
70691,68,83319,choose_1,0,22.028,U
70691,69,83320,choose_1,0,22.23,U
70691,70,41536,choose_1,1,59.767,U
70691,71,41540,choose_1,0,17.734,U
70691,72,41542,choose_1,0,18.166,U
70691,73,83377,choose_1,1,9.438,U
70691,74,83378,choose_1,0,6.627,U
70691,75,120912,choose_1,1,17.379,U
70691,76,120913,choose_1,1,13.208,U
70691,77,120914,algebra,1,6.751,U
70691,78,120915,algebra,1,5.206,U
70691,79,120916,algebra,0,2.796,U
70691,80,120917,choose_1,0,6.967,U
70691,81,120918,choose_1,1,12.111,U
70692,1,54075,algebra,0,73.001,U
70692,2,54076,algebra,0,14.531,U
70692,3,54077,algebra,1,4.562,U
70692,4,54078,algebra,1,9.204,U
70692,5,54027,algebra,1,52.249,U
70692,6,53776,algebra,1,27.281,U
70692,7,54319,algebra,1,8.031,U
70692,8,53791,algebra,1,23.937,U
70692,9,54141,algebra,0,15.609,U
70692,10,54109,algebra,1,19.859,U
70692,11,49267,fill_in_1,1,21.782,U
70692,12,53898,algebra,1,49.72,U
70692,13,54587,algebra,1,34.438,U
70692,14,90383,algebra,1,5.64,U
70692,15,89927,algebra,1,29.079,U
70692,16,89718,algebra,1,5.141,U
70692,17,90115,algebra,1,4.891,U
70692,18,60000,algebra,1,5.61,U
70692,19,71785,algebra,1,7.407,U
70692,20,44727,algebra,0,70.562,U
70692,21,92796,algebra,0,77.188,U
70692,22,92786,algebra,1,28.218,U
70692,23,92787,algebra,0,30.483,U
70692,24,92788,algebra,1,10.109,U
70692,25,92789,algebra,0,26.202,U
70692,26,92794,algebra,1,27.452,U
70692,27,92795,algebra,1,42.842,U
70692,28,92800,algebra,1,8.437,U
70692,29,92801,algebra,0,25.045,U
70692,30,92802,algebra,0,38.214,U
70692,31,92807,algebra,1,36.991,U
70692,32,92780,algebra,1,58.541,U
70692,33,88725,algebra,0,52.399,U
70692,34,88825,algebra,1,70.013,U
70692,35,88850,algebra,1,32.077,U
70692,36,88969,fill_in_1,0,12.171,U
70692,37,88970,fill_in_1,1,12.937,U
70692,38,88971,fill_in_1,1,22.547,U
70692,39,52864,algebra,0,16.58,U
70692,40,52865,algebra,0,35.224,U
70692,41,52866,algebra,1,53.96,U
70692,42,52900,algebra,1,9.032,U
70692,43,52957,algebra,0,11.095,U
70692,44,57087,algebra,1,33.671,U
70692,45,57078,algebra,1,13.562,U
70692,46,92784,algebra,0,34.686,U
70692,47,92785,algebra,1,8.953,U
70692,48,92807,algebra,1,22.266,U
70692,49,92820,algebra,0,8.625,U
70692,50,92828,choose_1,1,37.515,U
70692,51,92829,choose_1,1,13.937,U
70692,52,92830,choose_1,1,9.031,U
70692,53,92831,choose_1,1,8.141,U
70692,54,92832,choose_1,1,11.359,U
70692,55,92833,choose_1,1,24.5,U
70692,56,92834,algebra,0,9.124,U
70692,57,92835,fill_in_1,1,14.469,U
70692,58,92836,fill_in_1,1,25.031,U
70692,59,92837,fill_in_1,1,7.39,U
70692,60,92838,fill_in_1,1,15.828,U
70692,61,92839,fill_in_1,0,20.906,U
70692,62,92840,fill_in_1,0,27.578,U
70692,63,92841,fill_in_1,1,23.766,U
70692,64,83312,choose_1,0,56.514,U
70692,65,83313,choose_1,0,10.453,U
70692,66,83317,choose_1,0,69.919,U
70692,67,83318,choose_1,0,67.497,U
70692,68,83319,choose_1,0,26.764,U
70692,69,83320,choose_1,0,37.014,U
70692,70,41536,choose_1,0,35.577,U
70692,71,41540,choose_1,0,84.81,U
70692,72,41542,choose_1,0,81.013,U
70692,73,83377,choose_1,0,43.123,U
70692,74,83378,choose_1,1,15.953,U
70692,75,120912,choose_1,0,24.858,U
70692,76,120913,choose_1,1,46.53,U
70692,77,120914,algebra,1,28.186,U
70692,78,120915,algebra,1,22.765,U
70692,79,120916,algebra,1,11.5,U
70692,80,120917,choose_1,0,17.156,U
70692,81,120918,choose_1,0,31.218,U
70692,82,91317,algebra,1,33.433,U
70692,83,92941,algebra,0,61.088,U
70692,84,92921,algebra,1,7.168,U
70692,85,92922,algebra,1,6.731,U
70692,86,92923,algebra,1,7.589,U
70692,87,92924,algebra,1,56.607,U
70692,88,92925,algebra,1,7.839,U
70692,89,92926,algebra,1,5.746,U
70692,90,92927,algebra,1,7.729,U
70692,91,92928,algebra,1,7.652,U
70692,92,92929,algebra,1,8.948,U
70692,93,92930,algebra,1,22.986,U
70692,94,92899,choose_1,1,26.291,U
70692,95,92896,choose_1,1,62.425,U
70692,96,92897,choose_1,1,46.053,U
70692,97,118318,choose_n,0,56.278,U
70692,98,118320,choose_n,0,18.452,U
70692,99,118321,choose_1,0,104.446,U
70692,100,118323,choose_n,0,2.048,U
70692,101,118324,choose_n,0,1.547,U
70692,102,118328,choose_1,0,2.703,U
70692,103,118330,choose_n,0,2.313,U
70692,104,118331,choose_n,0,3.641,U
70692,105,118333,choose_1,0,2,U
70692,106,118336,choose_n,0,3.188,U
70692,107,118337,choose_n,0,1.922,U
70692,108,118338,choose_1,0,1.626,U
70692,109,122401,fill_in_1,1,28.282,U
70692,110,122400,fill_in_1,0,162.628,U
70692,111,122399,choose_1,0,19.266,U
70692,112,122364,algebra,0,41.361,U
70692,113,122365,algebra,0,77.848,U
70692,114,121590,fill_in_1,0,22.719,U
70692,115,92946,fill_in_1,1,9.345,U
70692,116,136292,fill_in_1,0,27.033,U
70692,117,92943,fill_in_1,0,47.127,U
70692,118,121263,choose_1,1,31.377,U
70692,119,121274,algebra,1,51.564,U
70692,120,121276,fill_in_1,0,37.412,U
70692,121,121287,fill_in_1,0,35.038,U
70692,122,121268,algebra,0,43.863,U
70692,123,122376,algebra,0,91.607,U
70692,124,122378,algebra,0,242.714,U
70692,125,121271,fill_in_1,0,178.465,U
70692,126,92901,algebra,0,79.969,U
70692,127,92902,algebra,0,110.421,U
70692,128,92903,fill_in_1,0,40.75,U
70692,129,92931,fill_in_1,1,9.593,U
70692,130,92932,fill_in_1,1,8.625,U
70692,131,92933,fill_in_1,0,5.625,U
70692,132,92934,fill_in_1,0,19.531,U
70692,133,92935,fill_in_1,1,22.078,U
70692,134,92936,fill_in_1,1,28.969,U
70692,135,92937,fill_in_1,0,5.265,U
70692,136,92938,fill_in_1,1,15.813,U
70692,137,92939,algebra,0,55.375,U
70692,138,92940,algebra,0,14.14,U
70692,139,92941,algebra,0,67.656,U
70692,140,92946,fill_in_1,1,6.719,U
70692,141,136292,fill_in_1,1,78.844,U
70692,142,121269,fill_in_1,0,50.109,U
70692,143,121278,algebra,0,73.265,U
70693,1,54055,algebra,1,20.594,U
70693,2,53785,algebra,1,16.875,U
70693,3,54424,algebra,1,19.267,U
70693,4,53779,algebra,1,28.095,U
70693,5,54159,algebra,0,62.128,U
70693,6,54137,algebra,1,11.672,U
70693,7,54148,algebra,1,40.173,U
70693,8,54111,algebra,0,23.407,U
70693,9,54141,algebra,1,25.079,U
70693,10,54023,algebra,0,14.407,U
70693,11,54024,algebra,0,13.298,U
70693,12,54025,algebra,0,6.921,U
70693,13,54026,algebra,1,12.03,U
70693,14,49274,fill_in_1,1,58.248,U
70693,15,53864,algebra,0,19.766,U
70693,16,53844,algebra,0,10.343,U
70693,17,92780,algebra,1,66.406,U
70693,18,92788,algebra,0,12.5,U
70693,19,92789,algebra,1,8.594,U
70693,20,92796,algebra,0,146.061,U
70693,21,88725,algebra,0,52.609,U
70693,22,92784,algebra,1,8.156,U
70693,23,92785,algebra,1,21.11,U
70693,24,92807,algebra,0,145.814,U
70693,25,92820,algebra,0,65.156,U
70693,26,92828,choose_1,1,11.062,U
70693,27,92829,choose_1,1,12.531,U
70693,28,92830,choose_1,1,6.594,U
70693,29,92831,choose_1,0,4.359,U
70693,30,92832,choose_1,1,16.11,U
70693,31,92833,choose_1,1,15.094,U
70693,32,92834,algebra,1,9.39,U
70693,33,92835,fill_in_1,0,11.875,U
70693,34,92836,fill_in_1,0,16.906,U
70693,35,92837,fill_in_1,1,12.188,U
70693,36,92838,fill_in_1,0,11.969,U
70693,37,92839,fill_in_1,0,5.969,U
70693,38,92840,fill_in_1,1,27.765,U
70693,39,92841,fill_in_1,0,8.312,U
70693,40,83312,choose_1,0,22.953,U
70693,41,83313,choose_1,0,11.812,U
70693,42,83317,choose_1,1,26.875,U
70693,43,83318,choose_1,0,8.656,U
70693,44,83319,choose_1,1,16.437,U
70693,45,83320,choose_1,1,9.359,U
70693,46,41536,choose_1,1,41.906,U
70693,47,41540,choose_1,0,61.578,U
70693,48,41542,choose_1,0,15.796,U
70693,49,83377,choose_1,0,40.078,U
70693,50,83378,choose_1,1,19.171,U
70693,51,120912,choose_1,1,35.843,U
70693,52,120913,choose_1,0,10.281,U
70693,53,120914,algebra,1,36.062,U
70693,54,120915,algebra,1,36.671,U
70693,55,120916,algebra,0,6.766,U
70693,56,120917,choose_1,0,7.218,U
70693,57,120918,choose_1,0,5.875,U
70693,58,92899,choose_1,0,21.75,U
70693,59,92896,choose_1,0,20.461,U
70693,60,92897,choose_1,0,23.192,U
70693,61,92921,algebra,1,5.846,U
70693,62,92922,algebra,0,14.455,U
70693,63,92923,algebra,1,8.047,U
70693,64,92924,algebra,1,7.131,U
70693,65,92925,algebra,1,4.915,U
70693,66,92926,algebra,1,4.77,U
70693,67,92927,algebra,1,9.797,U
70693,68,92928,algebra,1,20.076,U
70693,69,92929,algebra,1,8.705,U
70693,70,92930,algebra,0,13.418,U
70693,71,92941,algebra,0,10.558,U
70693,72,91317,algebra,1,19.632,U
70693,73,122401,fill_in_1,1,30.798,U
70693,74,122400,fill_in_1,0,189.523,U
70693,75,122399,choose_1,0,201.071,U
70693,76,122364,algebra,0,7.032,U
70693,77,122365,algebra,0,211.978,U
70693,78,121590,fill_in_1,0,13.329,U
70693,79,92946,fill_in_1,1,8.688,U
70693,80,136292,fill_in_1,0,11.329,U
70693,81,92943,fill_in_1,0,23.986,U
70693,82,121263,choose_1,1,23.922,U
70693,83,121274,algebra,0,21.11,U
70693,84,121276,fill_in_1,0,24.028,U
70693,85,121287,fill_in_1,0,19.504,U
70693,86,121268,algebra,1,134.544,U
70693,87,122376,algebra,0,32.505,U
70693,88,122378,algebra,0,193.251,U
70693,89,121271,fill_in_1,0,98.687,U
70693,90,92901,algebra,0,42.762,U
70693,91,92902,algebra,0,98.087,U
70693,92,92903,fill_in_1,1,45.95,U
70693,93,92931,fill_in_1,1,9.72,U
70693,94,92932,fill_in_1,1,25.974,U
70693,95,92933,fill_in_1,1,18.347,U
70693,96,92934,fill_in_1,1,4.908,U
70693,97,92935,fill_in_1,1,19.973,U
70693,98,92936,fill_in_1,1,37.475,U
70693,99,92937,fill_in_1,1,8.924,U
70693,100,92938,fill_in_1,1,9.924,U
70693,101,92939,algebra,1,28.506,U
70693,102,92940,algebra,1,34.162,U
70693,103,92941,algebra,1,44.664,U
70693,104,92946,fill_in_1,1,11.893,U
70693,105,136292,fill_in_1,0,13.972,U
70693,106,121269,fill_in_1,1,62.693,U
70693,107,121278,algebra,1,59.799,U
70693,108,85407,algebra,0,94.608,U
70693,109,85408,algebra,1,6.484,U
70693,110,85409,algebra,0,4.718,U
70693,111,85410,algebra,1,14.046,U
70693,112,85506,algebra,1,20.14,U
70693,113,85341,algebra,1,10.453,U
70693,114,85283,algebra,0,30.656,U
70693,115,85284,algebra,1,300.503,U
70693,116,85285,algebra,1,20.39,U
70693,117,84770,algebra,1,70.7,U
70693,118,85274,algebra,1,38.014,U
70693,119,85295,algebra,1,13.531,U
70693,120,53677,algebra,1,22.874,U
70693,121,54047,algebra,1,50.201,U
70693,122,86361,algebra,1,500.052,U
70693,123,53790,algebra,1,133.134,U
70693,124,49261,fill_in_1,1,68.219,U
70693,125,49285,fill_in_1,1,23.203,U
70693,126,49277,fill_in_1,1,1685.734,U
70693,127,49266,fill_in_1,1,23.594,U
70693,128,49272,fill_in_1,1,24.235,U
70693,129,84903,algebra,1,21.536,U
70693,130,54091,algebra,1,14.181,U
70693,131,49289,fill_in_1,0,39.131,U
70693,132,89637,algebra,1,19.132,U
70693,133,85358,algebra,1,21.003,U
70693,134,53569,algebra,1,50.232,U
70693,135,89908,algebra,0,30.495,U
70693,136,58801,algebra,0,39.498,U
70693,137,58811,algebra,1,20.301,U
70693,138,58825,algebra,1,12.61,U
70693,139,58813,algebra,1,15.862,U
70693,140,85729,algebra,1,19.94,U
70693,141,54373,algebra,0,15.754,U
70693,142,54374,algebra,0,11.98,U
70693,143,54375,algebra,0,7.616,U
70693,144,54244,algebra,1,20.599,U
70693,145,54256,algebra,1,24.212,U
70693,146,54259,algebra,1,17.659,U
70693,147,53349,algebra,1,13.326,U
70693,148,66265,choose_1,1,11.2,U
70693,149,97904,algebra,1,12.448,U
70693,150,97848,algebra,0,8.577,U
70693,151,97912,algebra,1,19.836,U
70693,152,97772,algebra,1,8.068,U
70693,153,97876,algebra,1,10.292,U
70693,154,97852,algebra,1,9.599,U
70693,155,97796,algebra,1,11.947,U
70693,156,66476,choose_1,1,6.679,U
70693,157,52873,algebra,1,11.147,U
70693,158,66639,choose_1,1,14.975,U
70693,159,79057,choose_1,0,8.822,U
70693,160,78974,choose_1,0,2.117,U
70693,161,78922,choose_1,0,3.939,U
70693,162,78952,choose_1,0,4.657,U
70693,163,62646,choose_1,1,4.829,U
70693,164,78980,choose_1,0,5.409,U
70693,165,79067,choose_1,0,1.167,U
70693,166,78970,choose_1,0,2.539,U
70693,167,79008,choose_1,0,2.532,U
70693,168,78915,choose_1,1,8.758,U
70693,169,78886,choose_1,0,3.175,U
70693,170,71398,algebra,1,35.616,U
70693,171,58709,choose_1,1,30.742,U
70693,172,58710,choose_1,0,2.891,U
70693,173,58666,choose_1,0,2.959,U
70693,174,85868,algebra,0,8.005,U
70693,175,48550,fill_in_1,0,261.729,U
70695,1,54051,algebra,1,152.01,U
70695,2,58798,algebra,1,14.355,U
70695,3,58821,algebra,1,18.316,U
70695,4,54039,algebra,1,28,U
70695,5,49280,fill_in_1,1,66.28,U
70695,6,54163,algebra,1,45.48,U
70695,7,54139,algebra,1,68.301,U
70695,8,53939,algebra,0,40.287,U
70695,9,53844,algebra,0,100.32,U
70695,10,92780,algebra,1,79.14,U
70695,11,92788,algebra,0,97.733,U
70695,12,92789,algebra,1,29.625,U
70695,13,92796,algebra,1,59.436,U
70695,14,88725,algebra,0,125.514,U
70695,15,88825,algebra,1,55.171,U
70695,16,88850,algebra,1,13.734,U
70695,17,92794,algebra,0,33.546,U
70695,18,92795,algebra,0,51.219,U
70695,19,92807,algebra,0,64.093,U
70695,20,92800,algebra,1,49.046,U
70695,21,92801,algebra,1,39.218,U
70695,22,92802,algebra,0,83.155,U
70695,23,88969,fill_in_1,1,84.14,U
70695,24,88970,fill_in_1,1,18.328,U
70695,25,88971,fill_in_1,1,128.53,U
70695,26,92786,algebra,0,273.309,U
70695,27,92787,algebra,1,83.561,U
70695,28,92784,algebra,0,66.154,U
70695,29,92785,algebra,0,156.309,U
70695,30,92807,algebra,0,63.374,U
70695,31,92820,algebra,1,17.562,U
70695,32,92828,choose_1,1,36.296,U
70695,33,92829,choose_1,1,26.625,U
70695,34,92830,choose_1,0,19.734,U
70695,35,92831,choose_1,1,17.875,U
70695,36,92832,choose_1,1,14.484,U
70695,37,92833,choose_1,0,48.717,U
70695,38,92834,algebra,0,73.529,U
70695,39,92835,fill_in_1,0,27.078,U
70695,40,92836,fill_in_1,1,144.956,U
70695,41,92837,fill_in_1,0,42.65,U
70695,42,92838,fill_in_1,1,32.523,U
70695,43,92839,fill_in_1,0,16.082,U
70695,44,92840,fill_in_1,0,13.832,U
70695,45,92841,fill_in_1,1,11.205,U
70695,46,90231,algebra,1,124.45,U
70695,47,90446,algebra,1,16.17,U
70695,48,60036,algebra,1,21.421,U
70695,49,83312,choose_1,1,87.889,U
70695,50,83313,choose_1,1,18.687,U
70695,51,83317,choose_1,0,36.905,U
70695,52,83318,choose_1,0,32.624,U
70695,53,83319,choose_1,0,4.61,U
70695,54,83320,choose_1,0,7.109,U
70695,55,41536,choose_1,1,144.713,U
70695,56,41540,choose_1,1,54.513,U
70695,57,41542,choose_1,1,69.846,U
70695,58,83378,choose_1,1,8.688,U
70695,59,120912,choose_1,0,120.609,U
70695,60,120913,choose_1,1,54.843,U
70695,61,120914,algebra,1,8.875,U
70695,62,120915,algebra,0,9.219,U
70695,63,120916,algebra,0,24.391,U
70695,64,120917,choose_1,0,3.453,U
70695,65,120918,choose_1,1,2.734,U
70695,66,91317,algebra,1,117.079,U
70695,67,92941,algebra,0,29.506,U
70695,68,92921,algebra,1,34.8,U
70695,69,92922,algebra,1,6.584,U
70695,70,92923,algebra,1,22.768,U
70695,71,92924,algebra,1,17.442,U
70695,72,92925,algebra,1,4.999,U
70695,73,92926,algebra,1,7.102,U
70695,74,92927,algebra,1,4.827,U
70695,75,92928,algebra,1,14.031,U
70695,76,92929,algebra,1,11.43,U
70695,77,92930,algebra,1,5.965,U
70695,78,92899,choose_1,1,23.562,U
70695,79,92896,choose_1,1,64.991,U
70695,80,92897,choose_1,1,27.503,U
70695,81,118304,choose_1,1,13.767,U
70695,82,118318,choose_n,0,22.862,U
70695,83,118320,choose_n,0,391.78,U
70695,84,118321,choose_1,0,5.11,U
70695,85,118323,choose_n,0,37.826,U
70695,86,118324,choose_n,0,8.64,U
70695,87,118328,choose_1,0,4.327,U
70695,88,118330,choose_n,0,5.656,U
70695,89,118331,choose_n,0,4.14,U
70695,90,118333,choose_1,0,3.843,U
70695,91,118336,choose_n,0,3.735,U
70695,92,118337,choose_n,0,2.844,U
70695,93,118338,choose_1,0,5.672,U
70695,94,83312,choose_1,1,74.474,U
70695,95,83313,choose_1,1,10.751,U
70695,96,83317,choose_1,0,94.554,U
70695,97,83318,choose_1,0,7.735,U
70695,98,83319,choose_1,0,6.719,U
70695,99,83320,choose_1,0,19.752,U
70695,100,41536,choose_1,1,64.643,U
70695,101,41540,choose_1,1,9.469,U
70695,102,41542,choose_1,1,18.859,U
70695,103,83377,choose_1,0,13.984,U
70695,104,83378,choose_1,1,6.843,U
70695,105,120912,choose_1,0,6.172,U
70695,106,120913,choose_1,1,6.594,U
70695,107,120914,algebra,1,3.234,U
70695,108,120915,algebra,0,13.031,U
70695,109,120916,algebra,0,6.422,U
70695,110,120917,choose_1,0,13.859,U
70695,111,120918,choose_1,0,6.749,U
70695,112,121263,choose_1,1,76.733,U
70695,113,92946,fill_in_1,0,70.78,U
70695,114,136292,fill_in_1,1,70.857,U
70695,115,121590,fill_in_1,1,194.89,U
70695,116,92943,fill_in_1,0,151.55,U
70695,117,122401,fill_in_1,0,297.67,U
70695,118,122400,fill_in_1,0,125.748,U
70695,119,122399,choose_1,1,86.669,U
70695,120,122364,algebra,0,200.338,U
70695,121,122365,algebra,0,61.623,U
70695,122,121268,algebra,1,235.478,U
70695,123,121271,fill_in_1,0,181.512,U
70695,124,121274,algebra,0,300.344,U
70695,125,121276,fill_in_1,1,107.537,U
70695,126,121287,fill_in_1,0,110.243,U
70695,127,122376,algebra,0,262.557,U
70695,128,122378,algebra,0,121.322,U
70695,129,48889,algebra,0,86.694,U
70695,130,48890,choose_1,1,16.664,U
70695,131,48891,algebra,1,127.934,U
70695,132,48892,algebra,1,175.843,U
70695,133,48865,algebra,1,37.073,U
70695,134,48881,algebra,1,33.057,U
70695,135,49068,algebra,0,111.22,U
70695,136,49069,choose_1,1,5.918,U
70695,137,49070,algebra,1,6.62,U
70695,138,49071,algebra,0,14.842,U
70695,139,92901,algebra,1,320.17,U
70695,140,92902,algebra,1,123.017,U
70695,141,92903,fill_in_1,1,26.638,U
70695,142,92931,fill_in_1,1,13.57,U
70695,143,92932,fill_in_1,1,37.945,U
70695,144,92933,fill_in_1,1,23.894,U
70695,145,92934,fill_in_1,1,10.035,U
70695,146,92935,fill_in_1,1,15.202,U
70695,147,92936,fill_in_1,1,26.628,U
70695,148,92937,fill_in_1,1,7.742,U
70695,149,92938,fill_in_1,1,10.425,U
70695,150,92939,algebra,0,147.952,U
70695,151,92940,algebra,0,77.702,U
70695,152,92941,algebra,0,130.698,U
70695,153,92946,fill_in_1,1,105.071,U
70695,154,136292,fill_in_1,1,39.467,U
70695,155,121269,fill_in_1,1,119.522,U
70695,156,121278,algebra,1,142.915,U
70695,157,85399,algebra,1,19.095,U
70695,158,53677,algebra,1,9.812,U
70695,159,54083,algebra,1,108.71,U
70695,160,86525,algebra,0,166.205,U
70695,161,49271,fill_in_1,1,33.381,U
70695,162,49289,fill_in_1,1,67.168,U
70695,163,49285,fill_in_1,1,26.756,U
70695,164,49276,fill_in_1,1,39.35,U
70695,165,49275,fill_in_1,1,51.534,U
70695,166,58807,algebra,1,50.58,U
70695,167,85741,algebra,0,27.487,U
70695,168,85709,algebra,1,61.652,U
70695,169,85734,algebra,1,21.107,U
70695,170,85736,algebra,0,15.662,U
70695,171,85727,algebra,1,17.831,U
70695,172,85708,algebra,1,19.484,U
70695,173,85735,algebra,1,10.967,U
70695,174,84915,algebra,1,15.944,U
70695,175,84974,algebra,1,10.795,U
70695,176,84882,algebra,1,10.53,U
70695,177,85861,algebra,0,43.947,U
70695,178,85875,algebra,1,16.916,U
70695,179,85818,algebra,1,66.907,U
70695,180,85820,algebra,1,10.436,U
70695,181,86064,algebra,0,68.651,U
70695,182,86070,algebra,0,155.327,U
70695,183,86050,algebra,0,32.517,U
70695,184,86049,algebra,1,28.189,U
70695,185,86072,algebra,0,30.297,U
70695,186,85947,algebra,0,23.99,U
70695,187,85934,algebra,1,21.826,U
70695,188,61089,algebra,0,81.745,U
70695,189,61090,algebra,0,51.301,U
70695,190,61099,algebra,0,43.761,U
70695,191,61100,algebra,1,52.905,U
70695,192,61107,algebra,1,83.719,U
70695,193,88516,algebra,1,70.148,U
70695,194,87116,algebra,1,351.282,U
70695,195,54560,algebra,1,35.376,U
70695,196,51638,algebra,1,103.293,U
